Tag,EPIC,MCP,TIDE,XCELL,IntegratedScore
TCGA-EJ-5542-01,-0.43529027,-0.172230298,0.207646932,0.079721726,-0.080037978
TCGA-EJ-7115-01,-0.457032746,-0.021110546,-0.010219183,0.706512147,0.054537418
TCGA-EJ-7123-01,-0.530552667,-0.357422628,-0.445951413,-0.031951192,-0.341469475
TCGA-EJ-7125-01,-0.478534626,-0.175135559,-0.228085298,1.091737928,0.052495611
TCGA-EJ-7218-01,-0.536357696,-0.34453711,-0.228085298,0.539081975,-0.142474532
TCGA-EJ-7312-01,-0.532298625,-0.172956644,-0.663817528,0.701535763,-0.166884258
TCGA-EJ-7314-01,-0.53877063,-0.392757627,-0.228085298,-0.675613521,-0.458806769
TCGA-EJ-7315-01,-0.263698835,0.155346558,0.861245277,-0.006648673,0.186561082
TCGA-EJ-7317-01,-0.51863248,-0.229217832,-0.445951413,0.850413153,-0.085847143
TCGA-EJ-7318-01,-0.524161193,0.176513213,-0.445951413,0.604732793,-0.04721665
TCGA-EJ-7321-01,-0.531565214,-0.392635234,-0.445951413,-0.579316315,-0.487367044
TCGA-EJ-7325-01,-0.549192118,-0.329081098,-0.881683643,0.141418595,-0.404634566
TCGA-EJ-7327-01,-0.28333501,0.198145149,0.861245277,0.512235465,0.32207272
TCGA-EJ-7328-01,-0.485885942,0.064318986,-0.228085298,0.781203885,0.032887908
TCGA-EJ-7330-01,-0.463979514,-0.083099749,-0.010219183,0.481131652,-0.019041699
TCGA-EJ-7331-01,-0.342549697,0.124722964,-0.010219183,1.501032231,0.318246579
TCGA-EJ-7781-01,-0.502507193,-0.108797768,-0.010219183,0.839720865,0.05454918
TCGA-EJ-7782-01,-0.401416254,-0.188824841,0.207646932,-0.580605848,-0.240800003
TCGA-EJ-7783-01,-0.456873228,-0.011022639,0.207646932,-0.072162873,-0.083102952
TCGA-EJ-7784-01,-0.505433708,-0.388486925,-0.228085298,-0.407095496,-0.382275357
TCGA-EJ-7785-01,-0.456848845,0.353575942,0.861245277,0.634195435,0.348041952
TCGA-EJ-7786-01,-0.473649308,-0.033117709,-0.010219183,1.280771477,0.190946319
TCGA-EJ-7788-01,-0.350941447,-0.08948908,0.425513047,1.340568783,0.331412826
TCGA-EJ-7789-01,-0.491822752,-0.447451005,-0.663817528,-0.618997429,-0.555522178
TCGA-EJ-7791-01,-0.381151823,0.271601872,0.643379162,2.037144729,0.642743485
TCGA-EJ-7792-01,-0.361177376,0.617792774,1.079111392,2.10939431,0.861280275
TCGA-EJ-7793-01,-0.53890812,-0.026842981,-0.445951413,-0.594464241,-0.401541689
TCGA-EJ-7794-01,-0.491946902,0.006402944,0.207646932,0.88966247,0.152941361
TCGA-EJ-7797-01,-0.528692439,-0.079544184,-0.228085298,-0.109813778,-0.236533925
TCGA-EJ-8468-01,-0.381611123,-0.023530164,0.207646932,1.313863816,0.279092365
TCGA-EJ-8469-01,-0.499033877,-0.327761033,-0.228085298,-0.675613521,-0.432623432
TCGA-EJ-8470-01,-0.526460645,-0.428933991,-0.663817528,-0.389355278,-0.50214186
TCGA-EJ-8472-01,-0.462336108,0.043342699,0.207646932,0.20568648,-0.001414999
TCGA-EJ-8474-01,-0.450258691,-0.000151655,-0.010219183,0.885706805,0.106269319
TCGA-EJ-A46B-01,-0.531375424,0.138614104,-0.445951413,0.670478405,-0.042058582
TCGA-EJ-A46D-01,-0.52323842,0.127348912,-0.445951413,0.32021382,-0.130406775
TCGA-EJ-A46E-01,-0.519087939,0.28610352,0.643379162,1.080202371,0.372649278
TCGA-EJ-A46F-01,-0.555117704,-0.476256181,-0.881683643,-0.675613521,-0.647167762
TCGA-EJ-A46G-01,-0.37217143,-0.159275373,0.207646932,0.380471522,0.014167913
TCGA-EJ-A46H-01,-0.338088966,0.665911319,1.514843622,2.068355194,0.977755292
TCGA-EJ-A46I-01,-0.508803971,0.314708611,-0.010219183,1.103501953,0.224796853
TCGA-EJ-A65B-01,-0.472506579,0.29692028,-0.663817528,1.358872561,0.129867184
TCGA-EJ-A65D-01,-0.544919947,-0.488464071,-1.099549758,-0.493498288,-0.656608016
TCGA-EJ-A65E-01,-0.524011984,-0.384375063,-0.445951413,0.144583305,-0.302438789
TCGA-EJ-A65F-01,-0.406127049,-0.256623419,-0.010219183,1.552092377,0.219780681
TCGA-EJ-A65G-01,-0.545500652,-0.257035531,-0.445951413,1.032492227,-0.053998842
TCGA-EJ-A65J-01,-0.435878988,-0.379980544,-0.445951413,-0.437734797,-0.424886435
TCGA-EJ-A65M-01,-0.524683147,-0.106034167,-0.445951413,0.214829643,-0.215459771
TCGA-EJ-A6RA-01,-0.53432681,0.017221788,-0.881683643,0.59681912,-0.200492386
TCGA-EJ-A6RC-01,-0.436555927,0.621118703,0.207646932,2.107343816,0.624888381
TCGA-EJ-A7NF-01,-0.55309213,-0.33636459,-0.663817528,-0.557973451,-0.527811925
TCGA-EJ-A7NG-01,-0.472864686,0.658762942,-0.010219183,1.632190218,0.451967323
TCGA-EJ-A7NH-01,-0.506203536,-0.028604128,-0.228085298,1.020915655,0.064505673
TCGA-EJ-A7NJ-01,-0.526611917,-0.198427979,-0.445951413,-0.129650401,-0.325160428
TCGA-EJ-A7NK-01,-0.527751961,0.16375725,-0.445951413,0.84445391,0.008626946
TCGA-EJ-A7NM-01,-0.455944994,-0.189005643,-0.010219183,0.412628491,-0.060635332
TCGA-EJ-A7NN-01,-0.471521378,-0.148930845,-0.010219183,-0.225969091,-0.214160124
TCGA-EJ-A8FN-01,-0.494534764,-0.054917036,-0.010219183,1.305903366,0.186558096
TCGA-EJ-A8FO-01,-0.513542428,0.001322988,-0.445951413,-0.082651525,-0.260205594
TCGA-EJ-A8FP-01,-0.50475433,0.165457735,-0.663817528,0.683373694,-0.079935107
TCGA-EJ-A8FS-01,-0.558580975,-0.497183756,-0.663817528,0.124833217,-0.398687261
TCGA-EJ-A8FU-01,-0.437331929,0.738224051,0.425513047,1.674757269,0.600290609
TCGA-EJ-AB20-01,-0.371782495,1.087906948,1.514843622,4.60064192,1.707902499
TCGA-EJ-AB27-01,-0.523286024,0.184069741,-0.445951413,0.67573659,-0.027357776
TCGA-EK-A2GZ-01,-0.511216898,-0.540764767,-0.663817528,-0.675613521,-0.597853179
TCGA-EK-A2H0-01,-0.556526268,-0.568519722,-0.881683643,-0.675613521,-0.670585789
TCGA-EK-A2H1-01,-0.413176016,-0.24717253,0.207646932,-0.580199887,-0.258225375
TCGA-EK-A2IP-01,-0.505138614,-0.521634999,-0.445951413,-0.675613521,-0.537084637
TCGA-EK-A2IR-01,-0.516910207,-0.538001814,-0.445951413,-0.399213183,-0.475019154
TCGA-EK-A2PG-01,-0.56241504,-0.585375844,-1.099549758,-0.331106134,-0.644611694
TCGA-EK-A2PI-01,-0.162457846,-0.274848917,-0.010219183,-0.066494848,-0.128505199
TCGA-EK-A2PK-01,-0.440484448,-0.471888355,-1.099549758,0.086640599,-0.481320491
TCGA-EK-A2PL-01,-0.535726724,-0.5343917,-0.663817528,-0.675613521,-0.602387368
TCGA-EK-A2PM-01,-0.399117433,-0.38561057,-0.445951413,0.369586033,-0.215273346
TCGA-EK-A2R7-01,-0.491256863,-0.504755169,-0.881683643,-0.196307249,-0.518500731
TCGA-EK-A2R8-01,-0.392568047,-0.309876152,-0.010219183,-0.675613521,-0.347069226
TCGA-EK-A2R9-01,-0.245486176,-0.150118502,0.425513047,0.784888574,0.203699236
TCGA-EK-A2RA-01,-0.546378335,-0.564503483,-0.881683643,-0.675613521,-0.667044746
TCGA-EK-A2RB-01,-0.514951675,-0.529919697,-1.099549758,-0.364921976,-0.627335777
TCGA-EK-A2RC-01,-0.286148568,-0.3057767,-0.445951413,0.978339411,-0.014884318
TCGA-EK-A2RE-01,-0.465227639,-0.455027703,-0.881683643,-0.675613521,-0.619388127
TCGA-EK-A2RJ-01,-0.529996157,-0.524254422,-1.099549758,-0.675613521,-0.707353465
TCGA-EK-A2RK-01,-0.550667034,-0.530807042,-0.881683643,-0.615840308,-0.644749507
TCGA-EK-A2RL-01,-0.484605279,-0.500321693,-0.663817528,-0.467694442,-0.529109736
TCGA-EK-A2RM-01,-0.222101704,-0.14930143,0.207646932,1.033705911,0.217487427
TCGA-EK-A2RN-01,-0.551229396,-0.576898092,-0.881683643,-0.675613521,-0.671356163
TCGA-EK-A2RO-01,-0.002117574,-0.021430918,-0.010219183,0.129585989,0.023954578
TCGA-EK-A3GJ-01,-0.550928848,-0.564903051,-0.881683643,-0.675613521,-0.668282266
TCGA-EK-A3GK-01,-0.542190139,-0.574188103,-0.663817528,-0.675613521,-0.613952323
TCGA-EK-A3GM-01,-0.531091321,-0.549285791,-0.663817528,-0.675613521,-0.60495204
TCGA-EK-A3GN-01,-0.500885807,-0.531437757,-0.445951413,-0.518461822,-0.4991842
TCGA-EL-A3CL-01,-0.522372952,-0.531102392,1.079111392,-0.675613521,-0.162494368
TCGA-EL-A3CM-01,0.109663771,-0.070009111,1.296977507,-0.061458951,0.318793304
TCGA-EL-A3CN-01,-0.353498158,-0.41994273,0.425513047,-0.675613521,-0.25588534
TCGA-EL-A3CO-01,-0.381579245,-0.057090514,1.296977507,1.318007213,0.54407874
TCGA-EL-A3CP-01,-0.399114927,-0.433782172,1.079111392,-0.675613521,-0.107349807
TCGA-EL-A3CR-01,-0.093141104,-0.197484204,0.643379162,0.050088538,0.100710598
TCGA-EL-A3CS-01,-0.431644479,-0.444514337,0.643379162,-0.207206005,-0.109996415
TCGA-EL-A3CT-01,-0.368273174,-0.351522245,1.079111392,-0.614026792,-0.063677705
TCGA-EL-A3CU-01,0.134375174,-0.063914802,1.296977507,-0.064847344,0.325647634
TCGA-EL-A3CV-01,0.067907873,0.055188729,1.296977507,0.084165367,0.376059869
TCGA-EL-A3CW-01,-0.475626619,-0.428710563,0.207646932,0.576878984,-0.029952817
TCGA-EL-A3CX-01,-0.251273049,-0.508082336,1.514843622,-0.012323716,0.18579113
TCGA-EL-A3CY-01,-0.072304272,-0.088582004,0.643379162,0.570699294,0.263298045
TCGA-EL-A3CZ-01,-0.557584881,-0.553480712,-0.445951413,-0.675613521,-0.558157632
TCGA-EL-A3D0-01,-0.253274713,-0.329898386,1.296977507,-0.186183362,0.131905261
TCGA-EL-A3D1-01,-0.464861481,-0.409226809,0.643379162,-0.401745962,-0.158113772
TCGA-EL-A3D4-01,-0.508040558,-0.31449486,0.643379162,0.247899438,0.017185795
TCGA-EL-A3D5-01,-0.509162019,-0.47945631,0.425513047,-0.675613521,-0.309679701
TCGA-EL-A3D6-01,-0.338444538,-0.415609924,0.643379162,-0.675613521,-0.196572205
TCGA-EL-A3GO-01,-0.540686383,-0.477915196,0.643379162,-0.675613521,-0.262708985
TCGA-EL-A3GP-01,1.857472747,1.013503216,1.296977507,-0.346992798,0.955240168
TCGA-EL-A3GQ-01,-0.367442674,-0.326096115,1.296977507,-0.675613521,-0.018043701
TCGA-EL-A3GR-01,-0.268875255,-0.314875833,1.732709737,-0.675613521,0.118336282
TCGA-EL-A3GS-01,-0.515362997,-0.540998821,0.861245277,-0.675613521,-0.217682516
TCGA-EL-A3GU-01,0.388888044,0.181227765,1.514843622,0.010399151,0.523839645
TCGA-EL-A3GV-01,-0.428495171,-0.45283043,1.079111392,-0.675613521,-0.119456933
TCGA-EL-A3GW-01,-0.542816497,-0.532697318,0.643379162,-0.675613521,-0.276937044
TCGA-EL-A3GX-01,-0.529260241,-0.550606653,0.643379162,-0.675613521,-0.278025313
TCGA-EL-A3GY-01,-0.490014591,-0.502938936,1.079111392,-0.675613521,-0.147363914
TCGA-EL-A3GZ-01,-0.372850628,-0.39769853,0.861245277,-0.296202804,-0.051376671
TCGA-EL-A3H1-01,-0.536337507,-0.517858104,0.643379162,-0.675613521,-0.271607493
TCGA-EL-A3H2-01,-0.555357498,-0.553201148,-0.228085298,-0.675613521,-0.503064366
TCGA-EL-A3H3-01,-0.526983026,-0.539564502,0.207646932,-0.675613521,-0.383628529
TCGA-EL-A3H4-01,-0.486152752,-0.533441377,1.079111392,-0.675613521,-0.154024065
TCGA-EL-A3H5-01,2.262379029,0.621293271,2.604174197,0.877428171,1.591318667
TCGA-EL-A3H7-01,0.617493318,0.276100328,1.079111392,-0.497995931,0.368677277
TCGA-EL-A3H8-01,-0.434816609,-0.474233687,1.079111392,-0.675613521,-0.126388106
TCGA-EL-A3MW-01,-0.536242421,-0.538432068,0.643379162,-0.675613521,-0.276727212
TCGA-EL-A3MX-01,-0.514019727,-0.531182929,0.207646932,-0.229454692,-0.266752604
TCGA-EL-A3MY-01,1.526516705,0.913028898,2.168441967,0.024374882,1.158090613
TCGA-EL-A3MZ-01,-0.0598725,-0.20149338,0.643379162,-0.675613521,-0.07340006
TCGA-EL-A3N2-01,-0.457841053,-0.481309791,0.643379162,-0.675613521,-0.242846301
TCGA-EL-A3N3-01,-0.375459533,-0.415156344,0.207646932,-0.675613521,-0.314645617
TCGA-EL-A3T0-01,-0.483829255,-0.255501519,1.079111392,0.308785808,0.162141607
TCGA-EL-A3T1-01,-0.324865834,-0.399743096,0.643379162,-0.675613521,-0.189210822
TCGA-EL-A3T2-01,-0.554439594,-0.542409485,-0.445951413,-0.675613521,-0.554603503
TCGA-EL-A3T3-01,-0.444601386,-0.50037153,1.079111392,-0.675613521,-0.135368761
TCGA-EL-A3T6-01,-0.537188383,-0.547894189,0.207646932,-0.675613521,-0.38826229
TCGA-EL-A3T7-01,-0.457330849,-0.512680753,1.296977507,-0.675613521,-0.087161904
TCGA-EL-A3T8-01,-0.475988823,-0.430484275,1.079111392,-0.675613521,-0.125743807
TCGA-EL-A3T9-01,1.735480725,0.989937108,2.822040312,0.071346359,1.404701126
TCGA-EL-A3TA-01,-0.475420962,-0.38012273,0.643379162,0.184121398,-0.007010783
TCGA-EL-A3TB-01,-0.494769553,-0.508975654,0.861245277,-0.675613521,-0.204528363
TCGA-EL-A3ZG-01,-0.541651282,-0.48239807,0.207646932,-0.675613521,-0.373003985
TCGA-EL-A3ZH-01,-0.548371124,-0.554593601,0.207646932,-0.675613521,-0.392732829
TCGA-EL-A3ZK-01,-0.516653826,-0.530499765,0.643379162,-0.675613521,-0.269846988
TCGA-EL-A3ZL-01,-0.290445617,-0.314661503,1.079111392,0.126754334,0.150189651
TCGA-EL-A3ZM-01,-0.238766282,-0.27345131,-0.228085298,-0.428411575,-0.292178616
TCGA-EL-A3ZN-01,-0.525842089,-0.454181321,0.861245277,0.113416714,-0.001340355
TCGA-EL-A3ZO-01,-0.062715857,-0.132361704,0.425513047,-0.285494975,-0.013764872
TCGA-EL-A3ZP-01,-0.19065736,-0.328462764,0.861245277,-0.675613521,-0.083372092
TCGA-EL-A3ZQ-01,-0.550613354,-0.522390084,-0.228085298,0.565836174,-0.18381314
TCGA-EL-A3ZR-01,-0.552878032,-0.549698455,-0.010219183,-0.675613521,-0.447102298
TCGA-EL-A3ZS-01,-0.424270355,-0.39073369,0.861245277,-0.309851981,-0.065902687
TCGA-EL-A3ZT-01,-0.518257784,-0.502148165,0.861245277,-0.675613521,-0.208693548
TCGA-EL-A4JV-01,-0.542474572,-0.518691721,-0.010219183,-0.666007423,-0.434348225
TCGA-EL-A4JW-01,-0.403177194,-0.380768768,1.079111392,-0.412577169,-0.029352935
TCGA-EL-A4JX-01,-0.453362655,-0.479994144,-0.445951413,-0.675613521,-0.513730433
TCGA-EL-A4JZ-01,0.113746018,-0.012582467,0.861245277,-0.006686507,0.23893058
TCGA-EL-A4K0-01,-0.175287024,-0.310224344,1.950575852,-0.502340914,0.240680892
TCGA-EL-A4K1-01,-0.443698862,-0.471790821,0.207646932,0.033456426,-0.168596582
TCGA-EL-A4K2-01,-0.515297186,-0.490532006,-0.010219183,-0.675613521,-0.422915474
TCGA-EL-A4K4-01,0.907263845,0.50126225,1.732709737,-0.382680176,0.689638914
TCGA-EL-A4K6-01,-0.555574881,-0.560090131,-0.010219183,-0.56708909,-0.423243321
TCGA-EL-A4K7-01,-0.506537058,-0.534576528,0.207646932,-0.130180954,-0.240911902
TCGA-EL-A4K9-01,-0.509752027,-0.437469613,0.861245277,-0.675613521,-0.190397471
TCGA-EL-A4KD-01,-0.520806318,-0.456396077,1.296977507,-0.554022264,-0.058561788
TCGA-EL-A4KG-01,-0.451659814,-0.464156221,0.643379162,-0.675613521,-0.237012598
TCGA-EL-A4KH-01,-0.527525469,-0.424345422,0.425513047,-0.069973683,-0.149082882
TCGA-EL-A4KI-01,-0.452046265,-0.313717804,0.207646932,-0.675613521,-0.308432665
TCGA-EM-A1CS-01,-0.486825205,-0.474528146,0.425513047,-0.675613521,-0.302863456
TCGA-EM-A1CT-01,-0.527332671,-0.53281712,0.425513047,-0.675613521,-0.327562566
TCGA-EM-A1CU-01,-0.404645749,-0.482918707,1.296977507,-0.675613521,-0.066550117
TCGA-EM-A1CV-01,-0.532754984,-0.53891376,0.643379162,-0.675613521,-0.275975776
TCGA-EM-A1CW-01,-0.557738366,-0.538857978,-0.228085298,-0.369667465,-0.423587277
TCGA-EM-A1YA-01,-0.55278116,-0.518168843,0.207646932,-0.675613521,-0.384729148
TCGA-EM-A1YB-01,-0.553204719,-0.554349151,0.207646932,-0.675613521,-0.393880115
TCGA-EM-A1YC-01,-0.569374758,-0.56887805,0.207646932,-0.675613521,-0.401554849
TCGA-EM-A1YD-01,-0.437424892,-0.284971974,0.207646932,0.524179787,0.002357463
TCGA-EM-A1YE-01,-0.549712414,-0.502959808,0.207646932,-0.168579859,-0.253401287
TCGA-EM-A22I-01,-0.419448779,-0.468171744,0.861245277,-0.675613521,-0.175497192
TCGA-EM-A22J-01,-0.559955441,-0.554205978,-0.228085298,-0.675613521,-0.50446506
TCGA-EM-A22K-01,-0.55290189,-0.538667775,-0.228085298,-0.675613521,-0.498817121
TCGA-EM-A22L-01,-0.552482817,-0.535570658,-0.445951413,-0.675613521,-0.552404603
TCGA-EM-A22M-01,-0.372374281,-0.442876253,-0.663817528,-0.479228562,-0.489574156
TCGA-EM-A22N-01,-0.550152891,-0.530216849,-0.228085298,-0.675613521,-0.49601714
TCGA-EM-A22O-01,-0.565716738,-0.559641118,0.207646932,-0.675613521,-0.398331111
TCGA-EM-A22P-01,-0.114067837,-0.108992782,1.079111392,0.358476289,0.303631765
TCGA-EM-A22Q-01,-0.561304451,-0.472343429,0.207646932,-0.675613521,-0.375403617
TCGA-EM-A2CJ-01,-0.545292661,-0.516949152,-0.010219183,-0.158104726,-0.30764143
TCGA-EM-A2CK-01,-0.554632767,-0.534364311,-0.445951413,-0.675613521,-0.552640503
TCGA-EM-A2CL-01,-0.562775443,-0.525998679,-0.445951413,-0.675613521,-0.552584764
TCGA-EM-A2CN-01,-0.53703228,-0.492461288,0.425513047,-0.513253774,-0.279308574
TCGA-EM-A2CO-01,-0.549372095,-0.491571569,-0.010219183,-0.675613521,-0.431694092
TCGA-EM-A2CP-01,-0.541223612,-0.514366633,-0.663817528,-0.675613521,-0.598755324
TCGA-EM-A2CQ-01,-0.549164201,-0.51696616,-0.010219183,-0.675613521,-0.437990766
TCGA-EM-A2CR-01,-0.517071533,-0.332539594,0.207646932,0.063118617,-0.144711394
TCGA-EM-A2CS-01,-0.286579802,-0.307008578,1.079111392,-0.206026249,0.069874191
TCGA-EM-A2CS-06,-0.395916043,-0.353625687,0.861245277,0.291931743,0.100908822
TCGA-EM-A2CT-01,-0.535888792,-0.507171071,-0.010219183,-0.675613521,-0.432223142
TCGA-EM-A2CU-01,-0.531192979,-0.444473724,0.861245277,-0.593247502,-0.176917232
TCGA-EM-A2OV-01,-0.561481584,-0.558778206,0.207646932,-0.675613521,-0.397056595
TCGA-EM-A2OW-01,-0.525631218,-0.5274807,-0.228085298,-0.675613521,-0.489202684
TCGA-EM-A2OX-01,-0.42288162,-0.385036733,1.079111392,-0.349762205,-0.019642292
TCGA-EM-A2OY-01,-0.566416575,-0.57383265,-0.228085298,-0.675613521,-0.510987011
TCGA-EM-A2OZ-01,-0.557701754,-0.556385455,0.207646932,-0.675613521,-0.39551345
TCGA-EM-A2P0-01,-0.483215021,-0.501246313,0.861245277,-0.675613521,-0.199707395
TCGA-EM-A2P1-01,-0.376329174,-0.432185576,-0.010219183,-0.675613521,-0.373586864
TCGA-EM-A2P1-06,-0.389159979,-0.427665609,0.425513047,-0.675613521,-0.266731516
TCGA-EM-A2P2-01,-0.501489312,-0.480640148,0.861245277,-0.675613521,-0.199124426
TCGA-EM-A2P3-01,0.056714577,-0.019034047,1.732709737,-0.612611369,0.289444725
TCGA-EM-A3AI-01,-0.54115038,-0.47255365,-0.228085298,-0.675613521,-0.479350713
TCGA-EM-A3AJ-01,-0.531761876,-0.44760899,-0.010219183,-0.675613521,-0.416300893
TCGA-EM-A3AK-01,-0.515807211,-0.413016827,0.643379162,-0.675613521,-0.240264599
TCGA-EM-A3AL-01,-0.542364601,-0.463745944,0.643379162,-0.675613521,-0.259586226
TCGA-EM-A3AN-01,-0.501709637,-0.50590386,0.861245277,-0.675613521,-0.205495435
TCGA-EM-A3AO-01,-0.537548156,-0.527632947,-0.010219183,-0.675613521,-0.437753452
TCGA-EM-A3AP-01,-0.527888401,-0.46620571,-0.228085298,-0.675613521,-0.474448233
TCGA-EM-A3AQ-01,-0.539075605,-0.512130158,0.643379162,-0.675613521,-0.270860031
TCGA-EM-A3AR-01,-0.367859556,-0.343605713,0.861245277,0.593007146,0.185696789
TCGA-EM-A3FJ-01,-0.45782926,-0.466712248,0.861245277,-0.22886803,-0.073041065
TCGA-EM-A3FK-01,-0.47626078,-0.531859562,1.079111392,-0.675613521,-0.151155618
TCGA-EM-A3FL-01,-0.561735279,-0.54767066,-0.228085298,-0.621721232,-0.489803118
TCGA-EM-A3FM-01,-0.364230045,-0.40831348,0.425513047,-0.533273387,-0.220075966
TCGA-EM-A3FN-01,-0.562435289,-0.522160876,0.207646932,-0.675613521,-0.388140689
TCGA-EM-A3FO-01,-0.44783893,-0.54877362,0.425513047,-0.675613521,-0.311678256
TCGA-EM-A3FP-01,-0.548468221,-0.50184558,-0.010219183,-0.675613521,-0.434036626
TCGA-EM-A3FQ-01,-0.368413935,-0.401245771,0.425513047,-0.441458451,-0.196401277
TCGA-EM-A3FQ-06,-0.553624849,-0.550438741,-0.010219183,-0.675613521,-0.447474074
TCGA-EM-A3FR-01,-0.55303971,-0.516226594,0.643379162,-0.061487019,-0.12184354
TCGA-EM-A3O3-01,0.063632521,-0.446625323,0.207646932,-0.670639676,-0.211496386
TCGA-EM-A3O6-01,-0.554056623,-0.509662915,-0.228085298,-0.675613521,-0.49185459
TCGA-EM-A3O7-01,-0.5603963,-0.559864994,0.425513047,-0.675613521,-0.342590442
TCGA-EM-A3O8-01,-0.5508,-0.543079836,-0.228085298,-0.675613521,-0.499394664
TCGA-EM-A3OA-01,-0.565721652,-0.571125536,-0.010219183,-0.624171409,-0.442809445
TCGA-EM-A3OB-01,-0.559762635,-0.56026734,0.207646932,-0.675613521,-0.396999141
TCGA-EM-A3ST-01,-0.56771961,-0.554120696,-0.010219183,-0.675613521,-0.451918252
TCGA-EM-A3SU-01,-0.539019126,-0.538599138,-0.228085298,-0.675613521,-0.495329271
TCGA-EM-A3SU-06,-0.433666609,-0.435295115,0.207646932,-0.675613521,-0.334232078
TCGA-EM-A3SX-01,-0.532695617,-0.485014007,0.425513047,-0.675613521,-0.316952525
TCGA-EM-A3SY-01,-0.564706667,-0.569823594,-0.010219183,-0.675613521,-0.455090741
TCGA-EM-A3SZ-01,-0.530819439,-0.545990388,0.207646932,-0.675613521,-0.386194104
TCGA-EM-A4FF-01,-0.421126201,-0.443209453,0.425513047,-0.675613521,-0.278609032
TCGA-EM-A4FH-01,-0.554559641,-0.534169599,-0.228085298,-0.675613521,-0.498107015
TCGA-EM-A4FK-01,-0.559727366,-0.552324993,-0.445951413,-0.675613521,-0.558404323
TCGA-EM-A4FM-01,0.41589673,0.16669197,1.079111392,-0.048063409,0.403409171
TCGA-EM-A4FN-01,-0.514002224,-0.521743789,0.207646932,-0.675613521,-0.375928151
TCGA-EM-A4FO-01,-0.383414242,-0.325938031,-0.445951413,0.984811992,-0.042622924
TCGA-EM-A4FQ-01,-0.450735218,-0.465206935,0.207646932,-0.524482168,-0.308194347
TCGA-EM-A4FR-01,-0.543717722,-0.528172213,0.207646932,-0.512805613,-0.344262154
TCGA-EM-A4FU-01,-0.533386399,-0.491973154,0.425513047,-0.624405541,-0.306063012
TCGA-EM-A4FV-01,-0.497661452,-0.482979754,0.207646932,-0.675613521,-0.362151949
TCGA-EM-A4G1-01,-0.554922835,-0.554711636,-0.010219183,-0.675613521,-0.448866794
TCGA-EO-A1Y5-01,-0.462845052,-0.390207637,-0.228085298,-0.359400376,-0.360134591
TCGA-EO-A1Y7-01,-0.49122981,-0.552421288,-0.881683643,-0.675613521,-0.650237066
TCGA-EO-A1Y8-01,-0.31712529,-0.33890974,-0.663817528,1.222660639,-0.02429798
TCGA-EO-A22R-01,-0.263540698,-0.315370687,-0.228085298,-0.607175356,-0.35354301
TCGA-EO-A22S-01,-0.360182753,-0.419857972,-0.663817528,-0.160614876,-0.401118282
TCGA-EO-A22T-01,-0.167168626,-0.165744498,-0.445951413,-0.416919613,-0.298946038
TCGA-EO-A22U-01,-0.238669163,-0.506166605,-0.663817528,-0.675613521,-0.521066704
TCGA-EO-A22X-01,0.021743665,-0.121190635,0.207646932,-0.009010864,0.024797274
TCGA-EO-A22Y-01,-0.361909624,-0.26188345,-0.445951413,0.527722321,-0.135505542
TCGA-EO-A2CG-01,-0.266805386,-0.08654653,-0.663817528,2.26777815,0.312652177
TCGA-EO-A2CH-01,-0.541631716,-0.543106977,-0.881683643,-0.556870785,-0.63082328
TCGA-EO-A3AS-01,0.236264075,-0.070544813,-0.445951413,0.36041801,0.020046465
TCGA-EO-A3AU-01,-0.255151904,-0.273365985,-0.010219183,-0.675613521,-0.303587648
TCGA-EO-A3AV-01,-0.405769947,-0.318908553,-0.663817528,-0.675613521,-0.516027388
TCGA-EO-A3AY-01,-0.527342432,-0.384281831,-0.663817528,-0.067366479,-0.410702067
TCGA-EO-A3AZ-01,-0.506282319,-0.128437401,-0.881683643,1.321309559,-0.048773451
TCGA-EO-A3B0-01,-0.057595203,-0.007134513,-0.010219183,-0.000340988,-0.018822472
TCGA-EO-A3B1-01,-0.178290559,-0.073102841,-0.010219183,0.119558012,-0.035513643
TCGA-EO-A3KU-01,-0.499531868,-0.469424022,-0.228085298,-0.675613521,-0.468163677
TCGA-EO-A3KW-01,-0.528205215,-0.514691692,-0.445951413,-0.675613521,-0.54111546
TCGA-EO-A3KX-01,-0.501021121,-0.490295974,-0.663817528,-0.675613521,-0.582687036
TCGA-EO-A3L0-01,-0.313250682,-0.330375537,-0.663817528,0.195315753,-0.278031999
TCGA-EP-A12J-01,-0.57556239,-0.575553586,-0.663817528,-0.675613521,-0.622636756
TCGA-EP-A26S-01,-0.571196618,-0.548219449,-0.445951413,-0.675613521,-0.56024525
TCGA-EP-A2KA-01,-0.563177643,-0.562931677,-0.881683643,-0.675613521,-0.670851621
TCGA-EP-A2KB-01,-0.575108101,-0.579395533,-0.663817528,-0.675613521,-0.623483671
TCGA-EP-A2KC-01,-0.574829009,-0.548891361,-0.445951413,-0.399219182,-0.492222741
TCGA-EP-A3JL-01,-0.508545309,-0.515233021,-0.663817528,-0.361454288,-0.512262536
TCGA-EP-A3RK-01,-0.530030203,-0.53235391,-0.228085298,-0.549631454,-0.460025216
TCGA-EQ-8122-01,0.203141341,0.225114385,-0.010219183,0.947485396,0.341380485
TCGA-ER-A193-06,0.119152216,0.038401068,-0.010219183,-0.380746421,-0.05835308
TCGA-ER-A194-01,-0.396580543,-0.418229788,-0.663817528,-0.675613521,-0.538560345
